epi;step;s;o;a;r
1;1098.0;NSst;bin+01+1;pass;-68.0
1;1112.0;EWst;bin+01+0;pass;112.0
1;1126.0;NSlf;bin+01+0;pass;-39.4
1;1140.0;EWlf;bin+01+0;prolong;-80.0
1;1150.0;EWlf;bin+01+1;prolong;-88.2
1;1160.0;EWlf;bin+01+2;pass;-81.0
1;1174.0;NSst;bin+01+0;prolong;64.7
1;1184.0;NSst;bin+01+1;pass;-58.0
1;1198.0;EWst;bin+01+0;pass;143.7
1;1212.0;NSlf;bin+01+0;pass;-23.0
1;1226.0;EWlf;bin+01+0;pass;-10.5
1;1240.0;NSst;bin+01+0;prolong;-23.0
1;1250.0;NSst;bin+01+1;pass;-26.7
1;1264.0;EWst;bin+01+0;pass;92.5
1;1278.0;NSlf;bin+01+0;prolong;-7.1
1;1288.0;NSlf;bin+01+1;prolong;-55.0
1;1298.0;NSlf;bin+01+2;prolong;-36.2
1;1308.0;NSlf;bin+01+3;pass;-72.0
1;1322.0;EWlf;bin+01+0;pass;-12.7
1;1336.0;NSst;bin+01+0;prolong;-9.2
1;1346.0;NSst;bin+01+1;prolong;-93.0
1;1356.0;NSst;bin+01+2;pass;-95.0
1;1370.0;EWst;bin+01+0;pass;114.9
1;1384.0;NSlf;bin+01+0;prolong;-11.2
1;1394.0;NSlf;bin+01+1;pass;-72.0
1;1408.0;EWlf;bin+01+0;prolong;-8.8
1;1418.0;EWlf;bin+01+1;prolong;-60.0
1;1428.0;EWlf;bin+01+2;pass;-96.0
1;1442.0;NSst;bin+01+0;pass;163.1
1;1456.0;EWst;bin+01+0;pass;74.3
1;1470.0;NSlf;bin+01+0;pass;-32.6
1;1484.0;EWlf;bin+01+0;prolong;18.2
1;1494.0;EWlf;bin+01+1;prolong;-27.0
1;1504.0;EWlf;bin+01+2;prolong;-59.0
1;1514.0;EWlf;bin+01+3;prolong;-99.6
1;1528.0;NSst;bin+01+0;prolong;-93.0
1;1538.0;NSst;bin+01+1;pass;-122.7
1;1552.0;EWst;bin+01+0;prolong;81.8
1;1562.0;EWst;bin+00+1;pass;-92.0
1;1576.0;NSlf;bin+01+0;pass;-1.0
1;1590.0;EWlf;bin+01+0;pass;-46.3
1;1604.0;NSst;bin+01+0;prolong;20.5
1;1614.0;NSst;bin+01+1;prolong;-43.0
1;1624.0;NSst;bin+01+2;prolong;-55.0
1;1634.0;NSst;bin+01+3;pass;-65.0
1;1648.0;EWst;bin+01+0;pass;177.6
1;1662.0;NSlf;bin+01+0;prolong;-37.0
1;1672.0;NSlf;bin+01+1;prolong;-77.3
1;1682.0;NSlf;bin+01+2;pass;-46.5
1;1696.0;EWlf;bin+01+0;pass;-47.4
1;1710.0;NSst;bin+00+0;pass;-27.5
1;1724.0;EWst;bin+01+0;prolong;85.2
1;1734.0;EWst;bin+01+1;pass;-36.0
1;1748.0;NSlf;bin+01+0;prolong;-40.1
1;1758.0;NSlf;bin+01+1;prolong;-64.0
1;1768.0;NSlf;bin+01+2;prolong;-97.0
1;1778.0;NSlf;bin+01+3;prolong;-131.0
1;1792.0;EWlf;bin+01+0;prolong;-83.8
1;1802.0;EWlf;bin+01+1;pass;-137.0
1;1816.0;NSst;bin+01+0;prolong;139.2
1;1826.0;NSst;bin+01+1;pass;-52.3
1;1840.0;EWst;bin+00+0;prolong;234.5
1;1850.0;EWst;bin+01+1;prolong;1.0
1;1860.0;EWst;bin+01+2;prolong;-63.0
1;1870.0;EWst;bin+01+3;prolong;-80.0
1;1884.0;NSlf;bin+01+0;pass;-39.1
1;1898.0;EWlf;bin+01+0;prolong;-90.0
1;1908.0;EWlf;bin+01+1;pass;-142.2
1;1922.0;NSst;bin+01+0;pass;156.9
1;1936.0;EWst;bin+01+0;prolong;110.0
1;1946.0;EWst;bin+01+1;pass;-54.0
1;1960.0;NSlf;bin+01+0;prolong;-26.4
1;1970.0;NSlf;bin+01+1;prolong;-74.0
1;1980.0;NSlf;bin+01+2;pass;-93.0
1;1994.0;EWlf;bin+01+0;pass;-96.2
1;2008.0;NSst;bin+01+0;pass;160.6
1;2022.0;EWst;bin+01+0;prolong;-36.0
1;2032.0;EWst;bin+01+1;pass;-71.8
1;2046.0;NSlf;bin+01+0;pass;-43.4
1;2060.0;EWlf;bin+01+0;pass;37.6
1;2074.0;NSst;bin+01+0;pass;81.6
1;2088.0;EWst;bin+01+0;pass;32.0
1;2102.0;NSlf;bin+01+0;prolong;-34.0
1;2112.0;NSlf;bin+01+1;prolong;-57.1
1;2122.0;NSlf;bin+01+2;pass;-35.3
1;2136.0;EWlf;bin+01+0;prolong;-68.0
1;2146.0;EWlf;bin+01+1;prolong;-93.2
1;2156.0;EWlf;bin+01+2;prolong;-98.6
1;2166.0;EWlf;bin+01+3;pass;-168.0
1;2180.0;NSst;bin+01+0;pass;8.8
1;2194.0;EWst;bin+01+0;prolong;227.2
1;2204.0;EWst;bin+00+1;prolong;25.6
1;2214.0;EWst;bin+01+2;pass;-29.6
1;2228.0;NSlf;bin+01+0;prolong;9.4
1;2238.0;NSlf;bin+01+1;pass;-98.8
1;2252.0;EWlf;bin+01+0;prolong;-16.1
1;2262.0;EWlf;bin+01+1;prolong;-93.0
1;2272.0;EWlf;bin+01+2;prolong;-105.0
1;2282.0;EWlf;bin+01+3;prolong;-133.9
1;2296.0;NSst;bin+01+0;prolong;82.2
1;2306.0;NSst;bin+00+1;prolong;-94.0
1;2316.0;NSst;bin+01+2;prolong;-62.7
1;2326.0;NSst;bin+01+3;pass;-106.7
1;2340.0;EWst;bin+01+0;pass;127.9
1;2354.0;NSlf;bin+01+0;prolong;112.9
1;2364.0;NSlf;bin+01+1;pass;-44.8
1;2378.0;EWlf;bin+01+0;pass;-61.0
1;2392.0;NSst;bin+01+0;prolong;88.1
1;2402.0;NSst;bin+00+1;prolong;-58.2
1;2412.0;NSst;bin+01+2;prolong;-16.4
1;2422.0;NSst;bin+01+3;prolong;-89.0
1;2436.0;EWst;bin+01+0;prolong;104.0
1;2446.0;EWst;bin+01+1;prolong;-16.4
1;2456.0;EWst;bin+01+2;pass;-96.0
1;2470.0;NSlf;bin+01+0;prolong;26.7
1;2480.0;NSlf;bin+01+1;prolong;-94.7
1;2490.0;NSlf;bin+01+2;pass;-125.0
1;2504.0;EWlf;bin+01+0;prolong;2.6
1;2514.0;EWlf;bin+01+1;pass;-132.0
1;2528.0;NSst;bin+01+0;prolong;148.6
1;2538.0;NSst;bin+01+1;prolong;-30.6
1;2548.0;NSst;bin+01+2;pass;-119.2
1;2562.0;EWst;bin+01+0;pass;211.3
1;2576.0;NSlf;bin+01+0;prolong;-65.4
1;2586.0;NSlf;bin+01+1;prolong;-97.8
1;2596.0;NSlf;bin+00+2;pass;-128.7
1;2610.0;EWlf;bin+01+0;pass;-84.9
1;2624.0;NSst;bin+01+0;prolong;2.2
1;2634.0;NSst;bin+01+1;prolong;-55.1
1;2644.0;NSst;bin+01+2;prolong;-134.8
1;2654.0;NSst;bin+00+3;prolong;-139.6
1;2668.0;EWst;bin+01+0;pass;255.5
1;2682.0;NSlf;bin+01+0;prolong;-60.4
1;2692.0;NSlf;bin+01+1;prolong;-107.6
1;2702.0;NSlf;bin+01+2;prolong;-118.0
1;2712.0;NSlf;bin+01+3;pass;-174.0
1;2726.0;EWlf;bin+01+0;prolong;-174.9
1;2736.0;EWlf;bin+01+1;prolong;-223.2
1;2746.0;EWlf;bin+01+2;prolong;-257.0
1;2756.0;EWlf;bin+01+3;pass;-290.1
1;2770.0;NSst;bin+01+0;prolong;4.9
1;2780.0;NSst;bin+01+1;pass;-212.2
1;2794.0;EWst;bin+01+0;pass;187.0
1;2808.0;NSlf;bin+01+0;pass;-2.9
1;2822.0;EWlf;bin+01+0;pass;-49.6
1;2836.0;NSst;bin+01+0;pass;-86.7
1;2850.0;EWst;bin+01+0;pass;220.5
1;2864.0;NSlf;bin+01+0;pass;-84.3
1;2878.0;EWlf;bin+01+0;pass;-175.3
1;2892.0;NSst;bin+01+0;pass;-171.4
1;2906.0;EWst;bin+01+0;pass;258.5
1;2920.0;NSlf;bin+01+0;prolong;-72.4
1;2930.0;NSlf;bin+01+1;pass;-177.0
1;2944.0;EWlf;bin+01+0;pass;-207.3
1;2958.0;NSst;bin+01+0;prolong;-64.8
1;2968.0;NSst;bin+01+1;pass;-166.2
1;2982.0;EWst;bin+01+0;prolong;243.2
1;2992.0;EWst;bin+01+1;pass;166.8
1;3006.0;NSlf;bin+01+0;prolong;-100.7
1;3016.0;NSlf;bin+01+1;pass;-144.0
1;3030.0;EWlf;bin+01+0;prolong;-34.2
1;3040.0;EWlf;bin+01+1;pass;-140.0
1;3054.0;NSst;bin+01+0;pass;66.7
1;3068.0;EWst;bin+01+0;prolong;225.8
1;3078.0;EWst;bin+01+1;pass;-24.6
1;3092.0;NSlf;bin+01+0;pass;-46.0
1;3106.0;EWlf;bin+01+0;prolong;-28.4
1;3116.0;EWlf;bin+01+1;pass;-54.0
1;3130.0;NSst;bin+01+0;pass;58.1
1;3144.0;EWst;bin+01+0;prolong;150.3
1;3154.0;EWst;bin+01+1;pass;-26.5
1;3168.0;NSlf;bin+01+0;pass;13.7
1;3182.0;EWlf;bin+01+0;pass;-33.0
1;3196.0;NSst;bin+01+0;pass;31.7
1;3210.0;EWst;bin+01+0;pass;102.4
1;3224.0;NSlf;bin+01+0;prolong;-62.0
1;3234.0;NSlf;bin+01+1;pass;-77.0
1;3248.0;EWlf;bin+01+0;pass;-83.0
1;3262.0;NSst;bin+01+0;pass;38.7
1;3276.0;EWst;bin+01+0;prolong;129.1
1;3286.0;EWst;bin+01+1;pass;-34.6
1;3300.0;NSlf;bin+01+0;pass;2.5
1;3314.0;EWlf;bin+01+0;pass;-18.0
1;3328.0;NSst;bin+01+0;prolong;10.4
1;3338.0;NSst;bin+01+1;prolong;-29.0
1;3348.0;NSst;bin+00+2;prolong;-55.7
1;3358.0;NSst;bin+01+3;pass;-26.7
1;3372.0;EWst;bin+01+0;pass;-51.0
1;3386.0;NSlf;bin+01+0;pass;-57.6
1;3400.0;EWlf;bin+01+0;pass;125.8
1;3414.0;NSst;bin+01+0;pass;-7.2
1;3428.0;EWst;bin+00+0;pass;139.6
1;3442.0;NSlf;bin+01+0;prolong;-56.0
1;3452.0;NSlf;bin+01+1;pass;-86.1
1;3466.0;EWlf;bin+01+0;pass;-37.6
1;3480.0;NSst;bin+01+0;prolong;13.9
1;3490.0;NSst;bin+01+1;prolong;-39.0
1;3500.0;NSst;bin+01+2;prolong;-104.0
1;3510.0;NSst;bin+01+3;prolong;-129.0
1;3524.0;EWst;bin+01+0;pass;240.7
1;3538.0;NSlf;bin+01+0;prolong;-36.2
1;3548.0;NSlf;bin+01+1;prolong;-45.0
1;3558.0;NSlf;bin+01+2;pass;-94.0
1;3572.0;EWlf;bin+01+0;pass;-67.4
1;3586.0;NSst;bin+01+0;prolong;-21.9
1;3596.0;NSst;bin+01+1;pass;-117.7
1;3610.0;EWst;bin+01+0;prolong;236.7
1;3620.0;EWst;bin+01+1;pass;69.0
1;3634.0;NSlf;bin+01+0;prolong;-51.1
1;3644.0;NSlf;bin+01+1;pass;-66.0
1;3658.0;EWlf;bin+01+0;prolong;-71.4
1;3668.0;EWlf;bin+01+1;prolong;-79.8
1;3678.0;EWlf;bin+01+2;pass;-115.8
1;3692.0;NSst;bin+00+0;prolong;127.9
1;3702.0;NSst;bin+01+1;pass;-37.6
1;3716.0;EWst;bin+01+0;pass;178.6
1;3730.0;NSlf;bin+01+0;pass;-97.0
1;3744.0;EWlf;bin+01+0;prolong;-45.6
1;3754.0;EWlf;bin+01+1;pass;-116.0
1;3768.0;NSst;bin+00+0;pass;27.1
1;3782.0;EWst;bin+01+0;prolong;125.2
1;3792.0;EWst;bin+01+1;prolong;-0.4
1;3802.0;EWst;bin+01+2;prolong;-73.7
1;3812.0;EWst;bin+01+3;pass;-97.7
1;3826.0;NSlf;bin+01+0;prolong;86.6
1;3836.0;NSlf;bin+01+1;prolong;-100.3
1;3846.0;NSlf;bin+01+2;prolong;-115.5
1;3856.0;NSlf;bin+01+3;pass;-135.0
1;3870.0;EWlf;bin+01+0;prolong;-89.1
1;3880.0;EWlf;bin+01+1;prolong;-139.9
1;3890.0;EWlf;bin+01+2;pass;-171.0
1;3904.0;NSst;bin+01+0;pass;213.9
1;3918.0;EWst;bin+01+0;prolong;109.7
1;3928.0;EWst;bin+01+1;prolong;-90.2
1;3938.0;EWst;bin+01+2;prolong;-119.0
1;3948.0;EWst;bin+01+3;prolong;-167.9
1;3962.0;NSlf;bin+01+0;prolong;-146.4
1;3972.0;NSlf;bin+01+1;prolong;-175.9
1;3982.0;NSlf;bin+01+2;pass;-192.1
1;3996.0;EWlf;bin+01+0;pass;-129.5
1;4010.0;NSst;bin+01+0;prolong;229.6
1;4020.0;NSst;bin+01+1;pass;92.8
1;4034.0;EWst;bin+01+0;pass;133.9
1;4048.0;NSlf;bin+01+0;prolong;-22.7
1;4058.0;NSlf;bin+01+1;prolong;-111.1
1;4068.0;NSlf;bin+01+2;pass;-146.0
1;4082.0;EWlf;bin+01+0;prolong;-166.0
1;4092.0;EWlf;bin+01+1;prolong;-171.0
1;4102.0;EWlf;bin+01+2;pass;-194.6
1;4116.0;NSst;bin+01+0;pass;151.2
1;4130.0;EWst;bin+01+0;prolong;187.3
1;4140.0;EWst;bin+01+1;pass;-24.5
1;4154.0;NSlf;bin+01+0;prolong;-29.5
1;4164.0;NSlf;bin+01+1;pass;-81.8
1;4178.0;EWlf;bin+01+0;prolong;-90.0
1;4188.0;EWlf;bin+01+1;prolong;-90.7
1;4198.0;EWlf;bin+01+2;prolong;-123.0
1;4208.0;EWlf;bin+01+3;prolong;-148.0
1;4222.0;NSst;bin+01+0;prolong;36.8
1;4232.0;NSst;bin+01+1;pass;-32.5
1;4246.0;EWst;bin+01+0;pass;101.7
1;4260.0;NSlf;bin+01+0;pass;52.5
1;4274.0;EWlf;bin+01+0;pass;-71.7
1;4288.0;NSst;bin+01+0;prolong;16.6
1;4298.0;NSst;bin+01+1;pass;-47.4
1;4312.0;EWst;bin+01+0;pass;87.0
1;4326.0;NSlf;bin+01+0;prolong;-34.7
1;4336.0;NSlf;bin+01+1;pass;-54.8
1;4350.0;EWlf;bin+01+0;prolong;-57.3
1;4360.0;EWlf;bin+01+1;pass;-127.6
1;4374.0;NSst;bin+01+0;pass;97.0
1;4388.0;EWst;bin+01+0;pass;101.0
1;4402.0;NSlf;bin+01+0;prolong;-40.4
1;4412.0;NSlf;bin+01+1;prolong;-63.0
1;4422.0;NSlf;bin+01+2;pass;-67.1
1;4436.0;EWlf;bin+00+0;pass;-31.4
1;4450.0;NSst;bin+00+0;pass;53.3
1;4464.0;EWst;bin+00+0;prolong;42.4
1;4474.0;EWst;bin+00+1;pass;-35.6
1;4488.0;NSlf;bin+01+0;prolong;-93.0
1;4498.0;NSlf;bin+01+1;prolong;-112.0
1;4508.0;NSlf;bin+01+2;prolong;-139.0
1;4518.0;NSlf;bin+01+3;prolong;-182.0
1;4532.0;EWlf;bin+01+0;prolong;43.6
1;4542.0;EWlf;bin+01+1;prolong;-138.0
1;4552.0;EWlf;bin+01+2;pass;-180.0
1;4566.0;NSst;bin+01+0;prolong;53.9
1;4576.0;NSst;bin+01+1;pass;-134.2
1;4590.0;EWst;bin+01+0;pass;279.5
1;4604.0;NSlf;bin+01+0;prolong;-107.4
1;4614.0;NSlf;bin+01+1;prolong;-108.5
1;4624.0;NSlf;bin+01+2;prolong;-163.0
1;4634.0;NSlf;bin+01+3;prolong;-184.0
1;4648.0;EWlf;bin+01+0;pass;-50.6
1;4662.0;NSst;bin+01+0;prolong;63.2
1;4672.0;NSst;bin+01+1;pass;-116.8
1;4686.0;EWst;bin+01+0;pass;160.2
1;4700.0;NSlf;bin+01+0;pass;-57.4
1;4714.0;EWlf;bin+01+0;prolong;63.9
1;4724.0;EWlf;bin+01+1;prolong;-32.0
1;4734.0;EWlf;bin+01+2;pass;-95.0
1;4748.0;NSst;bin+01+0;pass;-35.5
1;4762.0;EWst;bin+01+0;prolong;129.4
1;4772.0;EWst;bin+01+1;pass;45.1
1;4786.0;NSlf;bin+01+0;prolong;-25.0
1;4796.0;NSlf;bin+01+1;prolong;-42.0
1;4806.0;NSlf;bin+01+2;pass;-61.0
1;4820.0;EWlf;bin+01+0;pass;-32.6
1;4834.0;NSst;bin+01+0;pass;80.4
1;4848.0;EWst;bin+01+0;prolong;79.2
1;4858.0;EWst;bin+01+1;pass;-5.9
1;4872.0;NSlf;bin+01+0;pass;-6.0
1;4886.0;EWlf;bin+01+0;prolong;-27.0
1;4896.0;EWlf;bin+01+1;prolong;-47.0
1;4906.0;EWlf;bin+01+2;prolong;-72.0
1;4916.0;EWlf;bin+01+3;prolong;-104.6
1;4930.0;NSst;bin+00+0;pass;49.3
1;4944.0;EWst;bin+01+0;prolong;21.9
1;4954.0;EWst;bin+01+1;prolong;-84.3
1;4964.0;EWst;bin+01+2;prolong;-26.7
1;4974.0;EWst;bin+01+3;pass;-90.1
1;4988.0;NSlf;bin+01+0;pass;-24.7
1;5002.0;EWlf;bin+01+0;pass;-61.4
1;5016.0;NSst;bin+01+0;pass;106.2
1;5030.0;EWst;bin+01+0;pass;55.9
1;5044.0;NSlf;bin+01+0;prolong;-33.2
1;5054.0;NSlf;bin+01+1;prolong;-74.0
1;5064.0;NSlf;bin+01+2;pass;-121.0
1;5078.0;EWlf;bin+01+0;prolong;-77.2
1;5088.0;EWlf;bin+01+1;pass;-119.5
1;5102.0;NSst;bin+01+0;pass;124.9
1;5116.0;EWst;bin+01+0;prolong;160.8
1;5126.0;EWst;bin+01+1;prolong;5.6
1;5136.0;EWst;bin+01+2;prolong;-32.1
1;5146.0;EWst;bin+01+3;prolong;-81.0
1;5160.0;NSlf;bin+01+0;pass;-8.9
1;5174.0;EWlf;bin+01+0;prolong;-60.0
1;5184.0;EWlf;bin+01+1;pass;-70.0
1;5198.0;NSst;bin+01+0;prolong;58.2
1;5208.0;NSst;bin+01+1;pass;-47.7
1;5222.0;EWst;bin+01+0;pass;28.5
1;5236.0;NSlf;bin+01+0;prolong;132.1
1;5246.0;NSlf;bin+01+1;pass;-19.8
1;5260.0;EWlf;bin+01+0;prolong;-62.0
1;5270.0;EWlf;bin+01+1;pass;-63.0
1;5284.0;NSst;bin+01+0;pass;-43.4
1;5298.0;EWst;bin+01+0;prolong;50.7
1;5308.0;EWst;bin+01+1;pass;-3.1
1;5322.0;NSlf;bin+01+0;prolong;-62.0
1;5332.0;NSlf;bin+01+1;pass;-87.0
1;5346.0;EWlf;bin+01+0;pass;8.6
1;5360.0;NSst;bin+01+0;prolong;-5.9
1;5370.0;NSst;bin+01+1;prolong;-77.0
1;5380.0;NSst;bin+01+2;prolong;-102.3
1;5390.0;NSst;bin+01+3;prolong;-138.5
1;5404.0;EWst;bin+01+0;prolong;217.8
1;5414.0;EWst;bin+01+1;prolong;66.5
1;5424.0;EWst;bin+01+2;pass;-72.2
1;5438.0;NSlf;bin+01+0;prolong;-9.1
1;5448.0;NSlf;bin+01+1;pass;-54.0
1;5462.0;EWlf;bin+01+0;prolong;11.1
1;5472.0;EWlf;bin+01+1;prolong;-89.9
1;5482.0;EWlf;bin+01+2;pass;-80.0
1;5496.0;NSst;bin+01+0;prolong;202.9
1;5506.0;NSst;bin+01+1;prolong;-36.9
1;5516.0;NSst;bin+01+2;pass;-51.3
1;5530.0;EWst;bin+01+0;pass;73.9
1;5544.0;NSlf;bin+01+0;prolong;-27.6
1;5554.0;NSlf;bin+01+1;pass;-56.3
1;5568.0;EWlf;bin+01+0;pass;-81.0
1;5582.0;NSst;bin+01+0;pass;26.0
1;5596.0;EWst;bin+01+0;pass;25.2
1;5610.0;NSlf;bin+01+0;pass;-43.9
1;5624.0;EWlf;bin+01+0;pass;-94.0
1;5638.0;NSst;bin+01+0;pass;127.2
1;5652.0;EWst;bin+01+0;pass;63.5
1;5666.0;NSlf;bin+01+0;prolong;-92.0
1;5676.0;NSlf;bin+01+1;pass;-104.0
1;5690.0;EWlf;bin+00+0;pass;-76.2
1;5704.0;NSst;bin+01+0;prolong;104.1
1;5714.0;NSst;bin+01+1;prolong;91.1
1;5724.0;NSst;bin+01+2;prolong;-65.2
1;5734.0;NSst;bin+01+3;pass;-88.7
1;5748.0;EWst;bin+01+0;prolong;-38.8
1;5758.0;EWst;bin+01+1;pass;-94.0
1;5772.0;NSlf;bin+01+0;prolong;55.3
1;5782.0;NSlf;bin+01+1;pass;-125.7
1;5796.0;EWlf;bin+01+0;pass;12.3
1;5810.0;NSst;bin+01+0;prolong;92.5
1;5820.0;NSst;bin+01+1;pass;-61.9
1;5834.0;EWst;bin+01+0;prolong;64.1
1;5844.0;EWst;bin+01+1;prolong;-61.2
1;5854.0;EWst;bin+01+2;pass;-89.0
1;5868.0;NSlf;bin+01+0;pass;-24.5
1;5882.0;EWlf;bin+01+0;pass;-29.9
1;5896.0;NSst;bin+01+0;pass;96.6
1;5910.0;EWst;bin+01+0;prolong;17.7
1;5920.0;EWst;bin+01+1;prolong;-68.0
1;5930.0;EWst;bin+01+2;pass;-82.0
1;5944.0;NSlf;bin+01+0;pass;-8.7
1;5958.0;EWlf;bin+01+0;prolong;-25.4
1;5968.0;EWlf;bin+01+1;prolong;-60.0
1;5978.0;EWlf;bin+01+2;pass;-88.4
1;5992.0;NSst;bin+01+0;prolong;60.4
1;6002.0;NSst;bin+01+1;pass;-72.0
1;6016.0;EWst;bin+01+0;prolong;69.6
1;6026.0;EWst;bin+00+1;pass;-71.0
1;6040.0;NSlf;bin+01+0;prolong;-11.0
1;6050.0;NSlf;bin+01+1;prolong;-69.6
1;6060.0;NSlf;bin+01+2;prolong;-101.9
1;6070.0;NSlf;bin+01+3;pass;-165.0
1;6084.0;EWlf;bin+01+0;pass;3.6
1;6098.0;NSst;bin+01+0;pass;102.2
1;6112.0;EWst;bin+01+0;pass;177.4
1;6126.0;NSlf;bin+01+0;prolong;-56.0
1;6136.0;NSlf;bin+01+1;prolong;-81.9
1;6146.0;NSlf;bin+01+2;pass;-72.4
1;6160.0;EWlf;bin+01+0;pass;-43.0
1;6174.0;NSst;bin+01+0;pass;-69.7
1;6188.0;EWst;bin+01+0;pass;171.6
1;6202.0;NSlf;bin+01+0;prolong;-30.1
1;6212.0;NSlf;bin+01+1;prolong;-61.1
1;6222.0;NSlf;bin+01+2;pass;-72.0
1;6236.0;EWlf;bin+01+0;prolong;-46.8
1;6246.0;EWlf;bin+01+1;prolong;-107.0
1;6256.0;EWlf;bin+01+2;prolong;-108.0
1;6266.0;EWlf;bin+01+3;pass;-117.0
1;6280.0;NSst;bin+01+0;prolong;-31.0
1;6290.0;NSst;bin+01+1;prolong;-112.6
1;6300.0;NSst;bin+01+2;prolong;-102.3
1;6310.0;NSst;bin+01+3;pass;-170.0
1;6324.0;EWst;bin+01+0;prolong;219.9
1;6334.0;EWst;bin+01+1;prolong;33.5
1;6344.0;EWst;bin+01+2;prolong;-117.0
1;6354.0;EWst;bin+01+3;pass;-126.0
1;6368.0;NSlf;bin+01+0;pass;86.7
1;6382.0;EWlf;bin+01+0;pass;-5.2
1;6396.0;NSst;bin+01+0;prolong;82.3
1;6406.0;NSst;bin+01+1;prolong;-19.6
1;6416.0;NSst;bin+01+2;prolong;-55.9
1;6426.0;NSst;bin+01+3;pass;-117.6
1;6440.0;EWst;bin+01+0;pass;53.0
1;6454.0;NSlf;bin+01+0;pass;-34.7
1;6468.0;EWlf;bin+01+0;pass;42.5
1;6482.0;NSst;bin+01+0;prolong;54.7
1;6492.0;NSst;bin+01+1;prolong;-38.5
1;6502.0;NSst;bin+01+2;pass;-95.0
1;6516.0;EWst;bin+01+0;prolong;46.5
1;6526.0;EWst;bin+01+1;prolong;-78.1
1;6536.0;EWst;bin+01+2;pass;-87.3
1;6550.0;NSlf;bin+01+0;prolong;66.7
1;6560.0;NSlf;bin+01+1;prolong;-63.0
1;6570.0;NSlf;bin+01+2;pass;-63.0
1;6584.0;EWlf;bin+01+0;pass;-37.6
1;6598.0;NSst;bin+01+0;prolong;91.7
1;6608.0;NSst;bin+01+1;prolong;-52.0
1;6618.0;NSst;bin+01+2;prolong;-71.8
1;6628.0;NSst;bin+01+3;prolong;-70.5
1;6642.0;EWst;bin+01+0;pass;52.1
1;6656.0;NSlf;bin+01+0;pass;16.6
1;6670.0;EWlf;bin+01+0;prolong;15.5
1;6680.0;EWlf;bin+01+1;prolong;-58.0
1;6690.0;EWlf;bin+01+2;prolong;-63.0
1;6700.0;EWlf;bin+01+3;pass;-79.0
1;6714.0;NSst;bin+01+0;pass;132.8
1;6728.0;EWst;bin+01+0;pass;-9.3
1;6742.0;NSlf;bin+01+0;pass;-48.0
1;6756.0;EWlf;bin+01+0;prolong;-36.8
1;6766.0;EWlf;bin+01+1;pass;-51.4
1;6780.0;NSst;bin+00+0;pass;74.8
1;6794.0;EWst;bin+00+0;pass;21.1
1;6808.0;NSlf;bin+01+0;prolong;20.3
1;6818.0;NSlf;bin+01+1;prolong;-74.0
1;6828.0;NSlf;bin+01+2;prolong;-105.0
1;6838.0;NSlf;bin+01+3;pass;-108.0
1;6852.0;EWlf;bin+01+0;pass;-107.0
1;6866.0;NSst;bin+01+0;pass;72.3
1;6880.0;EWst;bin+01+0;prolong;163.3
1;6890.0;EWst;bin+01+1;prolong;89.6
1;6900.0;EWst;bin+01+2;prolong;-27.0
1;6910.0;EWst;bin+01+3;prolong;-26.9
1;6924.0;NSlf;bin+01+0;pass;-0.6
1;6938.0;EWlf;bin+01+0;pass;37.2
1;6952.0;NSst;bin+00+0;prolong;-40.3
1;6962.0;NSst;bin+01+1;prolong;11.0
1;6972.0;NSst;bin+01+2;pass;-27.0
1;6986.0;EWst;bin+01+0;prolong;4.7
1;6996.0;EWst;bin+01+1;prolong;-8.0
1;7006.0;EWst;bin+01+2;prolong;-27.2
1;7016.0;EWst;bin+01+3;prolong;-32.0
1;7030.0;NSlf;bin+01+0;pass;10.4
1;7044.0;EWlf;bin+01+0;pass;-35.0
1;7058.0;NSst;bin+01+0;pass;24.1
1;7072.0;EWst;bin+01+0;prolong;61.3
1;7082.0;EWst;bin+01+1;prolong;-20.4
1;7092.0;EWst;bin+01+2;prolong;-18.0
1;7102.0;EWst;bin+01+3;prolong;-59.5
1;7116.0;NSlf;bin+01+0;pass;-8.5
1;7130.0;EWlf;bin+01+0;pass;-36.0
1;7144.0;NSst;bin+01+0;pass;-5.4
1;7158.0;EWst;bin+01+0;prolong;39.7
1;7168.0;EWst;bin+01+1;prolong;-20.0
1;7178.0;EWst;bin+01+2;prolong;-35.0
1;7188.0;EWst;bin+01+3;prolong;-45.2
